timestamp,millis,sensor,nano,altitude,climb,pressure,altitude_raw,latitude,longitude,altitude_gps,vN,vE,groundSpeed,speed,bearing,glide,glideAngle,hAcc,vAcc,sAcc,pdop,hdop,vdop,gpsFix,numSat,groundDistance,flightMode,jumpNumber,gX,gY,gZ,rotX,rotY,rotZ,acc
20120427-120613.41,1335553573041,Alti,318414306548000,3354.1586918466514,-34.46176766446302,636.1199951171875,3360.889457644584,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.599106788635254,5.599854946136475,-5.790258884429932,-0.2531062960624695,0.8550189137458801,0.3977636694908142,10.39199447631836
20120427-120613.149,1335553573149,Alti,318414500426000,3347.1823117431272,-34.51452209510084,637.5899658203125,3343.0674396036775,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.352789402008057,4.84991455078125,-5.688321113586426,-0.274221807718277,0.8454127311706543,0.37696775794029236,12.750877380371094
20120427-120613.351,1335553573351,Alti,318414703551000,3338.1550461303937,-34.87509077512781,640.3200073242188,3310.0563317261103,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.639293670654297,3.284170627593994,-6.432124137878418,-0.28982090950012207,0.8624582886695862,0.29286086559295654,17.987194061279297
20120427-120613.569,1335553573569,Alti,318414906554000,3330.2332049565757,-35.02565191888848,639.6199951171875,3318.509856251088,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.178102493286133,3.970942497253418,-6.5038251876831055,-0.26371145248413086,0.8728926777839661,0.3123454451560974,12.04582405090332
20120427-120613.826,1335553573826,Alti,318415104095000,3324.053060125543,-34.893540780902136,638.3099975585938,3334.3498663764467,,,,,,,,,,,,,,,,,,,,Freefall,2,-4.656965732574463,5.4808526039123535,-6.671626091003418,-0.22108587622642517,0.8894716501235962,0.3582579791545868,9.404187202453613
20120427-120614.29,1335553574029,Alti,318415305846000,3317.6802392516784,-34.774286450405306,638.9199829101563,3326.9708755377214,,,,,,,,,,,,,,,,,,,,Freefall,2,-4.883295059204102,5.732928276062012,-6.28692626953125,-0.22725537419319153,0.876803994178772,0.38121646642684937,8.08036994934082
20120427-120614.147,1335553574147,Alti,318415508941000,3311.5600596570143,-34.6058182539862,639.1099853515625,3324.6735817911863,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.026467800140381,4.990771770477295,-5.917045593261719,-0.2576028108596802,0.8574484586715698,0.3708155155181885,13.06006908416748
20120427-120614.415,1335553574415,Alti,318415704070000,3305.8861860261122,-34.412935247089116,639.4199829101563,3320.9266302819797,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.825655937194824,4.313130855560303,-5.571713447570801,-0.30457746982574463,0.8313906192779541,0.3682909607887268,11.54052448272705
20120427-120614.613,1335553574613,Alti,318415906615000,3299.02379759244,-34.39366483310453,641.1099853515625,3300.525340133693,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.383325576782227,3.9827678203582764,-6.295009613037109,-0.3200344741344452,0.8475983142852783,0.3364655375480652,12.931266784667969
20120427-120614.850,1335553574850,Alti,318416110961000,3292.7859611070553,-34.252363945066236,640.8399658203125,3303.782023636108,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.313271522521973,4.267176151275635,-6.178252220153809,-0.32397475838661194,0.8425734043121338,0.35281404852867126,10.752694129943848
20120427-120614.932,1335553574932,Alti,318416312774000,3286.823945210456,-34.08242826120015,641.1499633789063,3300.043262810279,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.263275623321533,4.646188259124756,-5.951623439788818,-0.3074849545955658,0.8418992161750793,0.3703663647174835,10.602160453796387
20120427-120615.140,1335553575140,Alti,318416501098000,3282.1043415926565,-33.77860810008765,640.6699829101563,3305.83274357765,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.603518009185791,4.63945198059082,-5.57725191116333,-0.2997566759586334,0.833310604095459,0.3798995912075043,9.570236206054688
20120427-120615.400,1335553575400,Alti,318416703460000,3276.8851275213974,-33.48958811131409,641.2000122070313,3299.4397804695213,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.741830348968506,4.55532693862915,-5.480403423309326,-0.3025151491165161,0.8293411135673523,0.38046565651893616,11.373531341552734
20120427-120615.615,1335553575615,Alti,318416906981000,3271.357840204181,-33.25919467039331,642.0399780273438,3289.317267897802,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.353238582611084,4.631668567657471,-5.867049217224121,-0.3072769045829773,0.8394112586975098,0.3725241422653198,11.410273551940918
20120427-120615.822,1335553575822,Alti,318417102965000,3266.073476988971,-33.03854806595704,642.5399780273438,3283.2968080047613,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.5522541999816895,5.095254421234131,-6.280788898468018,-0.3080984950065613,0.8515830636024475,0.37597283720970154,10.302855491638184
20120427-120616.14,1335553576014,Alti,318417305785000,3260.6432804571664,-32.81134225453734,642.9500122070313,3278.362449758615,,,,,,,,,,,,,,,,,,,,Freefall,2,-4.987627983093262,5.501958847045898,-6.409970283508301,-0.30752238631248474,0.8556473851203918,0.38481405377388,9.56407642364502
20120427-120616.148,1335553576148,Alti,318417509490000,3255.5700569112532,-32.523378452627355,642.97998046875,3278.001911123235,,,,,,,,,,,,,,,,,,,,Freefall,2,-4.730912208557129,5.433850288391113,-6.6580047607421875,-0.3223773241043091,0.8575654029846191,0.3755788803100586,8.808939933776855
20120427-120616.381,1335553576381,Alti,318417703490000,3250.354068697054,-32.327829960904815,644.010009765625,3265.6182190593117,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.220394134521484,5.068609714508057,-6.579717636108398,-0.3324594795703888,0.8513667583465576,0.36919131875038147,10.935087203979492
20120427-120616.588,1335553576588,Alti,318417907256000,3244.457827204229,-32.204264153554924,644.969970703125,3254.0913653094563,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.109994411468506,4.777315616607666,-6.006858825683594,-0.33747950196266174,0.8320226073265076,0.3816758990287781,12.023605346679688
20120427-120616.805,1335553576805,Alti,318418101897000,3239.099698036535,-32.04150604209685,645.1599731445313,3251.811533812744,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.653064727783203,4.784051418304443,-5.393135070800781,-0.323398232460022,0.8187128901481628,0.39915725588798523,11.467636108398438
20120427-120617.26,1335553577026,Alti,318418305205000,3232.2764373320997,-32.0967525557369,647.1499633789063,3227.966329915628,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.593788146972656,4.596042633056641,-5.624403953552246,-0.2875211238861084,0.8390460014343262,0.3726878762245178,11.520293235778809
20120427-120617.243,1335553577243,Alti,318418500762000,3225.324213329834,-32.21754815909402,648.1599731445313,3215.886520976799,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.561904430389404,4.88703727722168,-5.412444591522217,-0.2524378299713135,0.8438817858695984,0.3797438442707062,10.869400978088379
20120427-120617.330,1335553577330,Alti,318418703643000,3218.513962921189,-32.266529229030226,648.260009765625,3214.690903636993,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.785688877105713,5.043761253356934,-4.975203990936279,-0.24796700477600098,0.8319170475006104,0.39760372042655945,10.876068115234375
20120427-120617.586,1335553577586,Alti,318418906615000,3212.467231973191,-32.17668712236856,647.8599853515625,3219.472810149948,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.976093292236328,5.049449443817139,-4.698429584503174,-0.26146551966667175,0.8192089796066284,0.41083648800849915,10.894585609436035
20120427-120617.826,1335553577826,Alti,318419102691000,3206.8882321265614,-32.046136159202014,648.0599975585938,3217.081558130862,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.815776348114014,4.802014350891113,-5.16949987411499,-0.28998780250549316,0.8242475986480713,0.39618051052093506,11.985108375549316
20120427-120618.70,1335553578070,Alti,318419306579000,3201.3858469543106,-31.861715022102914,648.1699829101563,3215.7668795675013,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.663543224334717,4.771028518676758,-5.391787528991699,-0.30897045135498047,0.8242236971855164,0.3941182792186737,11.181822776794434
20120427-120618.120,1335553578120,Alti,318419500426000,3196.1834909782374,-31.687547872992592,648.6699829101563,3209.7925482318647,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.687343597412109,4.63720703125,-5.478307723999023,-0.31191861629486084,0.8257883787155151,0.38691747188568115,10.42357063293457
20120427-120618.417,1335553578417,Alti,318419704772000,3190.4048021240988,-31.563003768299666,649.47998046875,3200.122069301054,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.7859883308410645,4.491260528564453,-5.478607177734375,-0.3096250593662262,0.8266604542732239,0.38027599453926086,9.846025466918945
20120427-120618.627,1335553578627,Alti,318419907897000,3184.131364792484,-31.538366567091018,650.6599731445313,3186.0517173002454,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.801406383514404,4.372557163238525,-5.555098056793213,-0.3008323907852173,0.8322461843490601,0.3700030744075775,10.214707374572754
20120427-120618.742,1335553578742,Alti,318420103057000,3178.1737387627672,-31.50306819880526,651.0899658203125,3180.9295774631833,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.791826248168945,4.358636379241943,-5.577701091766357,-0.3005550503730774,0.8330346345901489,0.36862650513648987,10.742287635803223
20120427-120618.963,1335553578963,Alti,318420305022000,3172.580411878849,-31.36553304471848,650.8900146484375,3183.3110861924665,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.808741092681885,4.453838348388672,-5.481002330780029,-0.3070172071456909,0.827703595161438,0.377803236246109,11.857942581176758
20120427-120619.171,1335553579171,Alti,318420500304000,3168.0983135615134,-31.0717196004736,650.239990234375,3191.057265921437,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.356751441955566,4.711751937866211,-4.462669849395752,-0.30263492465019226,0.7974088788032532,0.4192436933517456,9.700166702270508
20120427-120619.400,1335553579400,Alti,318420703521000,3164.4510170927656,-30.594839674448526,649.3499755859375,3201.6735262813904,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.798482894897461,4.622836589813232,-3.748504877090454,-0.29561567306518555,0.7769559025764465,0.4349393844604492,9.226850509643555
20120427-120619.597,1335553579597,Alti,318420906554000,3160.3159518194598,-30.223539623379022,650.3900146484375,3189.268905791444,,,,,,,,,,,,,,,,,,,,Freefall,2,-8.110135078430176,3.9592666625976563,-3.845353603363037,-0.295620858669281,0.7801237106323242,0.40177178382873535,8.760701179504395
20120427-120619.736,1335553579736,Alti,318421102050000,3156.2672644211293,-29.890965235748244,650.97998046875,3182.239479358882,,,,,,,,,,,,,,,,,,,,Freefall,2,-8.19485855102539,2.9538075923919678,-4.511917591094971,-0.3102836012840271,0.7960431575775146,0.34172531962394714,7.835827350616455
20120427-120619.991,1335553579991,Alti,318421305785000,3148.8019698107823,-30.13689132957588,655.4099731445313,3129.620389697531,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.458090782165527,2.4219634532928467,-5.894742012023926,-0.31426286697387695,0.8376628756523132,0.27843403816223145,8.750385284423828
20120427-120620.191,1335553580191,Alti,318421500335000,3139.8063616774375,-30.697037868803857,658.25,3096.0380871646917,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.995402812957764,2.6087751388549805,-6.363566875457764,-0.32958123087882996,0.8459998965263367,0.2790113687515259,8.248143196105957
20120427-120620.419,1335553580419,Alti,318421703918000,3131.4822695498647,-31.06799474883117,657.7000122070313,3102.5323235243322,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.53293514251709,2.4004082679748535,-5.807772636413574,-0.32927656173706055,0.8292067050933838,0.28627344965934753,9.33906364440918
20120427-120620.632,1335553580632,Alti,318421906737000,3124.1871744828345,-31.24569514452759,657.0399780273438,3110.3317915175,,,,,,,,,,,,,,,,,,,,Freefall,2,-8.05235481262207,2.3448739051818848,-5.088967323303223,-0.3198736310005188,0.8105894327163696,0.3004608750343323,7.866748332977295
20120427-120620.738,1335553580738,Alti,318422102416000,3116.7739284389945,-31.477987970279614,658.0299682617188,3098.6356866575406,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.856412410736084,2.7915449142456055,-5.169200420379639,-0.2998861074447632,0.8206908702850342,0.31023210287094116,7.362332820892334
20120427-120620.979,1335553580979,Alti,318422305511000,3108.6083868974797,-31.794902026545337,659.2799682617188,3083.888067884411,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.944209575653076,4.102518558502197,-5.584436893463135,-0.23190805315971375,0.8548935651779175,0.3324362635612488,7.85038948059082
20120427-120621.170,1335553581170,Alti,318422500304000,3100.256893024763,-32.18079773590211,660.4500122070313,3070.104279478409,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.855224132537842,5.24224853515625,-5.871390342712402,-0.1394290030002594,0.8830705881118774,0.347268670797348,8.8684663772583
20120427-120621.390,1335553581390,Alti,318422703460000,3091.9827908974444,-32.49125978510586,660.6499633789063,3067.7507186454404,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.2464399337768555,5.933211803436279,-5.788762092590332,-0.05826669931411743,0.8897441029548645,0.3580258786678314,9.875866889953613
20120427-120621.594,1335553581594,Alti,318422906585000,3085.196114054939,-32.524672789735746,659.3900146484375,3082.590814846166,,,,,,,,,,,,,,,,,,,,Freefall,2,-4.630321025848389,6.973099231719971,-5.115911483764648,0.03701847791671753,0.8714210391044617,0.3956379294395447,9.610875129699707
20120427-120621.824,1335553581824,Alti,318423101897000,3080.0637427457996,-32.30651405298059,658.1599731445313,3097.1008202675794,,,,,,,,,,,,,,,,,,,,Freefall,2,-3.920646905899048,8.1526460647583,-3.7947587966918945,0.09189619868993759,0.8276236653327942,0.46947914361953735,8.27964973449707
20120427-120622.48,1335553582048,Alti,318423307403000,3074.622529818919,-32.09234015398613,658.6499633789063,3091.3180926445525,,,,,,,,,,,,,,,,,,,,Freefall,2,-3.234623670578003,8.295000076293945,-4.118984699249268,0.11581473052501678,0.8345807194709778,0.4701201617717743,7.547012805938721
20120427-120622.120,1335553582120,Alti,318423500670000,3069.351017762697,-31.925888579833757,659.4099731445313,3082.35555811754,,,,,,,,,,,,,,,,,,,,Freefall,2,-2.21539306640625,7.027585983276367,-6.476132869720459,0.08330179750919342,0.9072699546813965,0.3801690638065338,10.01186466217041
20120427-120622.416,1335553582416,Alti,318423705443000,3063.072909995836,-31.879501494674262,660.739990234375,3066.6912298396455,,,,,,,,,,,,,,,,,,,,Freefall,2,-1.189276933670044,5.666017532348633,-7.919580936431885,-0.03227560222148895,0.9500527381896973,0.30578720569610596,14.171024322509766
20120427-120622.644,1335553582644,Alti,318423907470000,3056.91201414139,-31.829509931044942,661.239990234375,3060.809063244657,,,,,,,,,,,,,,,,,,,,Freefall,2,-2.9264144897460938,5.658982276916504,-7.4598870277404785,-0.13496644794940948,0.9284369945526123,0.3271068334579468,14.087227821350098
20120427-120622.742,1335553582742,Alti,318424109801000,3051.322055958357,-31.677527233630062,661.0399780273438,3063.16164114908,,,,,,,,,,,,,,,,,,,,Freefall,2,-4.493954658508301,5.697751522064209,-6.6012725830078125,-0.21689385175704956,0.8884856104850769,0.36787089705467224,11.606413841247559
20120427-120623.12,1335553583012,Alti,318424305663000,3045.5225165774737,-31.605135815330105,662.0599975585938,3051.1700160008104,,,,,,,,,,,,,,,,,,,,Freefall,2,-4.368515491485596,5.028193950653076,-7.202123165130615,-0.2830604910850525,0.8871045112609863,0.3348849415779114,12.720359802246094
20120427-120623.198,1335553583198,Alti,318424508575000,3040.326229651289,-31.387596810097676,661.5399780273438,3057.281635339318,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.171595573425293,4.542603492736816,-6.989714622497559,-0.3540049195289612,0.8549460172653198,0.34015339612960815,10.672505378723145
20120427-120623.361,1335553583361,Alti,318424704040000,3035.1534168394232,-31.215521713978415,662.2799682617188,3048.5859421626496,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.057682514190674,4.394112586975098,-7.165748596191406,-0.38064542412757874,0.8487257361412048,0.3330990672111511,11.391681671142578
20120427-120623.549,1335553583549,Alti,318424906554000,3029.2033197854007,-31.149103271729984,663.489990234375,3034.3837984172505,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.432652950286865,4.31986665725708,-6.93268346786499,-0.38053542375564575,0.8417471051216125,0.34066152572631836,11.422930717468262
20120427-120623.767,1335553583767,Alti,318425102080000,3022.4569771459137,-31.266382879540856,665.2899780273438,3013.2959240846944,,,,,,,,,,,,,,,,,,,,Freefall,2,-4.985532760620117,3.869752883911133,-7.510332107543945,-0.37923842668533325,0.8596316576004028,0.3012290596961975,12.651429176330566
20120427-120623.938,1335553583938,Alti,318425305022000,3016.189532816284,-31.25246931577717,664.9500122070313,3017.275273982621,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.82184362411499,3.9948925971984863,-6.810537338256836,-0.37217989563941956,0.8417855501174927,0.3327001631259918,10.412666320800781
20120427-120624.147,1335553584147,Alti,318425501159000,3009.9320744297097,-31.275302297795868,665.72998046875,3008.1480747277546,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.741909503936768,4.2596917152404785,-6.717281341552734,-0.3749455213546753,0.8377231955528259,0.34618428349494934,11.619024276733398
20120427-120624.367,1335553584367,Alti,318425703856000,3003.3656898541867,-31.315884647527568,666.4099731445313,3000.197853593754,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.550756931304932,4.512516021728516,-6.712940216064453,-0.37385910749435425,0.8380778431892395,0.35448145866394043,11.685564041137695
20120427-120624.563,1335553584563,Alti,318425906585000,2997.073503831357,-31.305791927704277,666.6099853515625,2997.8606356082546,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.510341167449951,4.5782294273376465,-6.701713562011719,-0.3842710256576538,0.8330116271972656,0.35921570658683777,11.706820487976074
20120427-120624.747,1335553584747,Alti,318426102508000,2991.043381116772,-31.287303435222736,667.0700073242188,2992.487259708168,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.547463893890381,4.617897033691406,-6.64363431930542,-0.3920588791370392,0.8275874257087708,0.36445996165275574,11.668283462524414
20120427-120624.931,1335553584931,Alti,318426305022000,2984.860666842203,-31.259876684313696,667.5399780273438,2987.0007734098995,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.750142574310303,4.640050888061523,-6.453080654144287,-0.405844122171402,0.8149793744087219,0.3760215938091278,10.431187629699707
20120427-120625.148,1335553585148,Alti,318426501159000,2978.7053290005388,-31.264189355911427,668.2799682617188,2978.3683875317292,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.768554210662842,4.242776870727539,-6.705156326293945,-0.43538394570350647,0.8075836300849915,0.3595450222492218,13.233627319335938
20120427-120625.332,1335553585332,Alti,318426703521000,2972.630999027166,-31.219070543982852,668.469970703125,2976.1531552779743,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.195017337799072,3.914210319519043,-6.522087097167969,-0.45971840620040894,0.7880827188491821,0.36326029896736145,12.068053245544434
20120427-120625.526,1335553585526,Alti,318426906707000,2966.635958629598,-31.156813535512338,668.8699951171875,2971.490949875237,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.395600318908691,4.211042881011963,-6.131998538970947,-0.463797390460968,0.7729322910308838,0.3902398943901062,11.800932884216309
20120427-120625.778,1335553585778,Alti,318427101897000,2961.433183430095,-30.999698873057135,668.6799926757813,2973.7051091423373,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.717730522155762,4.575685024261475,-5.492827415466309,-0.44819051027297974,0.7609740495681763,0.4242967367172241,10.141988754272461
20120427-120626.16,1335553586016,Alti,318427305541000,2955.3663985888707,-30.955697644030113,669.9599609375,2958.7990610570287,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.588249683380127,4.436025142669678,-5.7579264640808105,-0.43719229102134705,0.7760997414588928,0.4061679542064667,11.831331253051758
20120427-120626.254,1335553586254,Alti,318427508269000,2949.561647683134,-30.871526117137503,670.1900024414063,2956.122525844773,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.0223469734191895,4.513863563537598,-5.152435302734375,-0.40931519865989685,0.7714078426361084,0.4248294234275818,11.290279388427734
20120427-120626.421,1335553586421,Alti,318427704436000,2943.486454984666,-30.87496209230816,671.2999877929688,2943.218280134743,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.956633567810059,4.824916362762451,-4.9558939933776855,-0.3960244655609131,0.7718515396118164,0.43879905343055725,10.717496871948242
20120427-120626.578,1335553586578,Alti,318427906585000,2937.3805257119757,-30.85075294514174,671.6400146484375,2939.268720984967,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.119045734405518,4.879552841186523,-4.663252830505371,-0.3897525668144226,0.7653522491455078,0.44975247979164124,11.656778335571289
20120427-120626.797,1335553586797,Alti,318428103637000,2931.3993463510137,-30.83322710258273,672.2000122070313,2932.767634468554,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.03851318359375,4.961731910705566,-4.698729038238525,-0.38366541266441345,0.7695998549461365,0.44931620359420776,11.174675941467285
20120427-120627.25,1335553587025,Alti,318428305114000,2925.4458756930317,-30.786972629576525,672.5199584960938,2929.0553035430903,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.8458638191223145,5.307064056396484,-4.6050238609313965,-0.3684163987636566,0.7739364504814148,0.4599044919013977,11.380950927734375
20120427-120627.209,1335553587209,Alti,318428508178000,2919.582542595548,-30.71753882509797,672.8699951171875,2924.9954728441185,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.169191360473633,5.549859046936035,-3.7468583583831787,-0.33477744460105896,0.7608492374420166,0.48851847648620605,10.63029956817627
20120427-120627.396,1335553587396,Alti,318428703429000,2913.278878881805,-30.772255828711373,674.25,2909.0064010804035,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.0012407302856445,5.4808526039123535,-4.144880771636963,-0.31988364458084106,0.7803363800048828,0.4669749140739441,11.362286567687988
20120427-120627.595,1335553587595,Alti,318428906585000,2907.35341609465,-30.71395490804327,674.0,2911.900995142228,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.124733924865723,5.653742790222168,-3.6757562160491943,-0.29655328392982483,0.7742084264755249,0.48125505447387695,11.18561840057373
20120427-120627.799,1335553587799,Alti,318429101989000,2901.870931064341,-30.6211322131249,674.239990234375,2909.1222812099813,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.964866638183594,5.838159561157227,-3.693718910217285,-0.29314541816711426,0.7760940790176392,0.48673754930496216,11.184884071350098
20120427-120627.966,1335553587966,Alti,318429305022000,2897.065826168167,-30.368690206628624,673.5799560546875,2916.7663800639934,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.322473049163818,5.647905349731445,-3.274141311645508,-0.29625117778778076,0.7609906196594238,0.4942936599254608,10.514405250549316
20120427-120628.323,1335553588323,Alti,318429703582000,2885.703023503134,-30.236577679919858,675.4299926757813,2895.355721906676,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.688540935516357,5.270390033721924,-4.870871067047119,-0.31368014216423035,0.8061378002166748,0.4323151111602783,12.008319854736328
20120427-120628.526,1335553588526,Alti,318429906676000,2879.527176615934,-30.24282946808464,676.8399658203125,2879.0698263817453,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.8579182624816895,5.363945484161377,-5.757627010345459,-0.3099007308483124,0.835112988948822,0.404358834028244,11.365652084350586
20120427-120628.764,1335553588764,Alti,318430101989000,2873.5978057999305,-30.24686923354631,677.3399658203125,2873.3011741226483,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.0157694816589355,5.272485733032227,-6.578819274902344,-0.32267671823501587,0.8550933003425598,0.3738543391227722,10.989408493041992
20120427-120628.976,1335553588976,Alti,318430304992000,2867.560616829909,-30.228383899112583,677.719970703125,2868.919247769292,,,,,,,,,,,,,,,,,,,,Freefall,2,-4.686903476715088,5.448220252990723,-6.677314281463623,-0.32993102073669434,0.8552645444869995,0.3764117956161499,9.10063648223877
20120427-120629.185,1335553589185,Alti,318430508208000,2861.402249233733,-30.23116519602225,678.3900146484375,2861.197656674171,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.1738409996032715,5.421276569366455,-6.330785274505615,-0.3368135690689087,0.8421515822410583,0.39082902669906616,9.336304664611816
20120427-120629.427,1335553589427,Alti,318430703429000,2854.562011138344,-30.400065340710658,680.0499877929688,2842.094681601602,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.073919296264648,4.8928751945495605,-5.9502763748168945,-0.3566981852054596,0.822214663028717,0.3927318751811981,13.716329574584961
20120427-120629.609,1335553589609,Alti,318430906585000,2845.9244214475934,-30.84355331671889,682.5700073242188,2813.166333820801,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.687343597412109,4.181254863739014,-5.833818435668945,-0.37526440620422363,0.8102572560310364,0.37698110938072205,15.007467269897461
20120427-120629.818,1335553589818,Alti,318431101989000,2836.7928043199513,-31.403460485209763,684.1300048828125,2795.3017862453557,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.27651834487915,3.3908987045288086,-5.638325214385986,-0.36608487367630005,0.8083028793334961,0.3498634696006775,13.948890686035156
20120427-120630.33,1335553590033,Alti,318431305053000,2827.62414680697,-31.907264531590343,684.5700073242188,2790.2689961144315,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.6083784103393555,3.205134868621826,-5.298681259155273,-0.35915690660476685,0.8006689548492432,0.3507189154624939,12.481733322143555
20120427-120630.226,1335553590226,Alti,318431501800000,2818.510693072323,-32.41934872379227,685.4299926757813,2780.4399591641163,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.562872886657715,3.2265403270721436,-5.350772857666016,-0.3442103862762451,0.808847963809967,0.3438541293144226,11.619632720947266
20120427-120630.391,1335553590391,Alti,318431703460000,2809.315388691685,-32.89943714386506,686.0299682617188,2773.5885656175146,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.316335678100586,3.222947835922241,-5.685177803039551,-0.3314688205718994,0.8245561122894287,0.32801371812820435,10.471646308898926
20120427-120630.599,1335553590599,Alti,318431906615000,2800.180030260866,-33.34241602864252,686.5899658203125,2767.198075658274,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.022796154022217,3.4941837787628174,-5.891298770904541,-0.3188022971153259,0.8358430862426758,0.3286072313785553,10.521904945373535
20120427-120630.781,1335553590781,Alti,318432101867000,2792.568327419482,-33.54150490005296,685.6699829101563,2777.698819230096,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.1037774085998535,3.982468366622925,-5.469176769256592,-0.30899980664253235,0.8266037702560425,0.35911980271339417,9.945740699768066
20120427-120630.954,1335553590954,Alti,318432304992000,2786.287204363592,-33.445354354821596,684.2899780273438,2793.4716949194953,,,,,,,,,,,,,,,,,,,,Freefall,2,-7.158413887023926,4.825066089630127,-4.6598100662231445,-0.259620726108551,0.8185933232307434,0.4014071226119995,8.711559295654297
20120427-120631.139,1335553591139,Alti,318432500426000,2781.0480392173754,-33.21088126222707,683.8399658203125,2798.620714333751,,,,,,,,,,,,,,,,,,,,Freefall,2,-6.80155611038208,5.789061546325684,-4.057312965393066,-0.22128461301326752,0.8110631704330444,0.4471275508403778,7.525809288024902
20120427-120631.333,1335553591333,Alti,318432703582000,2775.6422456628575,-32.968501039223796,684.260009765625,2793.8145051898273,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.953569412231445,6.437662601470947,-4.398752689361572,-0.1918228268623352,0.8290965557098389,0.4560200273990631,7.413427352905273
20120427-120631.563,1335553591563,Alti,318432906737000,2770.064260870478,-32.766193608457186,685.010009765625,2785.2388246303312,,,,,,,,,,,,,,,,,,,,Freefall,2,-5.299280166625977,6.525230884552002,-5.057383060455322,-0.16281279921531677,0.8551333546638489,0.4333510100841522,9.002904891967773
20120427-120631.773,1335553591773,Alti,318433101989000,2764.902179442068,-32.54297356608306,685.3200073242188,2781.6964584783764,,,,,,,,,,,,,,,,,,,,Freefall,2,-4.2381367683410645,6.860234260559082,-5.586832046508789,-0.11596676707267761,0.8782356977462769,0.42323437333106995,11.28369426727295
